Year,Month,Day,Weekend?,Hour,Collision Type,Injury Type,Primary Factor,Reported_Location,Latitude,Longitude
2015,3,5,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,FEE & LAW,39.174048,-86.518896
2015,3,5,Weekday,1900,2-Car,No injury/unknown,IMPROPER TURNING,3RD & JORDAN,39.16426018,-86.5163999
2015,3,4,Weekday,1700,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,BARRINGTON,39.17191923,-86.48921169
2015,3,4,Weekday,1600,3+ Cars,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,1OTH & PETE ELLIS,0,0
2015,3,4,Weekday,1700,1-Car,No injury/unknown,ROADWAY SURFACE CONDITION,S CURRY & SR45,39.14328396,-86.582592
2015,3,5,Weekday,1700,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,THIRTEENTH & WOODLAWN,39.17521693,-86.52386099
2015,3,5,Weekday,1500,Bus,No injury/unknown,UNSAFE BACKING,N DANIELS,39.16671172,-86.59908838
2015,3,5,Weekday,1500,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,MT CARMEL & N LITTLE WOLF MOUNTAIN,39.32272484,-86.66278813
2015,3,5,Weekday,2000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,10TH & JORDAN,39.171552,-86.515728
2015,3,5,Weekday,1500,2-Car,No injury/unknown,UNSAFE BACKING,E 3RD,39.16464,-86.52897556
2015,3,5,Weekday,1700,2-Car,Incapacitating,DRIVER ASLEEP OR FATIGUED,SR45W & W LEONARD SPRINGS,39.12224,-86.6144
2015,3,5,Weekday,1400,2-Car,No injury/unknown,UNSAFE BACKING,EAST AMY,39.16934632,-86.49902455
2015,3,6,Weekday,900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,11TH & COLLEGE,39.173232,-86.534752
2015,3,5,Weekday,900,1-Car,No injury/unknown,ROADWAY SURFACE CONDITION,E 3RD,39.16423861,-86.49522852
2015,3,6,Weekday,300,2-Car,No injury/unknown,UNSAFE BACKING,N JORDAN,39.178848,-86.511088
2015,3,5,Weekday,1600,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,3RD & STATE 37,39.164752,-86.573104
2015,3,6,Weekday,1300,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,17TH & JORDAN,39.1788524,-86.51285237
2015,3,3,Weekday,1300,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,S OLD 37,39.12021637,-86.52938079
2015,3,6,Weekday,1700,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,S LIBERTY & SR45W,39.14499486,-86.57788929
2015,3,4,Weekday,2000,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,INGRAM & SR37,38.99888231,-86.53733007
2015,3,6,Weekday,1500,3+ Cars,Incapacitating,FOLLOWING TOO CLOSELY,ELWREN & SR45W,39.10327889,-86.64796949
2015,3,5,Weekday,2300,2-Car,No injury/unknown,IMPROPER TURNING,E UNIVERSITY,39.16034874,-86.53080751
2015,3,6,Weekend,2000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,10TH & SR4546S,39.176848,-86.478192
2015,3,6,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E SAMPLE & SR37N,39.26341455,-86.52265395
2015,3,6,Weekday,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,N HARTSTRAIT & W VERNAL,39.18676995,-86.6112703
2015,3,6,Weekend,1900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR45W & W AIRPORT,39.13851891,-86.59099291
2015,3,6,Weekend,2200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,10TH & GRANT,39.171696,-86.529696
2015,3,6,Weekend,2100,2-Car,No injury/unknown,UNSAFE BACKING,E EASTGATE,39.170159,-86.501186
2015,3,7,Weekend,100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,10TH & N COLLEGE,39.171744,-86.534768
2015,3,7,Weekend,1100,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,NORTH WALNUT,39.18708801,-86.53371429
2015,3,3,Weekday,1200,2-Car,No injury/unknown,UNSAFE BACKING,E KIRKWOOD,39.166248,-86.528511
2015,3,4,Weekday,800,2-Car,Incapacitating,FOLLOWING TOO CLOSELY,SMITH & WALNUT,39.16284794,-86.53363526
2015,3,3,Weekday,600,1-Car,No injury/unknown,DRIVER ASLEEP OR FATIGUED,NORTH COUNTY LINE & SR46W,39.28165586,-86.68446529
2015,3,4,Weekday,1100,2-Car,No injury/unknown,UNSAFE SPEED,2ND,39.1609738,-86.49974204
2015,3,3,Weekday,1100,2-Car,No injury/unknown,UNSAFE BACKING,FULLERTON,39.12207413,-86.57376861
2015,3,3,Weekday,1300,2-Car,No injury/unknown,UNSAFE BACKING,LUXBURY,39.1566124,-86.46263885
2015,3,4,Weekday,700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,DILLMAN & OLD ST RD 37,39.09295969,-86.54416009
2015,3,5,Weekday,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 3RD & S PETE ELLIS,39.16424,-86.495088
2015,3,4,Weekday,2000,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,LOWER BIRDIEGALYAN & SR46E,39.165325,-86.5263857
2015,3,6,Weekday,1500,2-Car,No injury/unknown,,HILLSIDE & MAXWELL,39.150576,-86.515088
2015,3,5,Weekday,1800,2-Car,No injury/unknown,UNSAFE BACKING,E SOUTHERN & S WALNUT,39.14977022,-86.53350032
2015,3,5,Weekday,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR45W,0,0
2015,3,2,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,LOVE & SR46W,39.219152,-86.602304
2015,3,5,Weekday,200,1-Car,Incapacitating,RAN OFF ROAD RIGHT,S LIBERTY,39.145264,-86.577616
2015,5,7,Weekend,1200,2-Car,No injury/unknown,UNSAFE SPEED,SR37 & VERNAL,39.176544,-86.5624
2015,3,6,Weekday,0,2-Car,No injury/unknown,IMPROPER LANE USAGE,N MONROE & SUMMIT,0,0
2015,3,6,Weekend,2300,2-Car,No injury/unknown,UNSAFE BACKING,BRITTANY & BURBURY,39.13649999,-86.52313456
2015,3,6,Weekend,2300,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR37S & WAYPORT,39.26220126,-86.52261598
2015,3,7,Weekend,200,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,DUNN & THIRD,0,0
2015,3,7,Weekend,1400,2-Car,No injury/unknown,UNSAFE BACKING,E 2ND,39.16144,-86.53352653
2015,3,7,Weekend,900,Bus,No injury/unknown,UNSAFE LANE MOVEMENT,E 8TH & N FORREST,39.16947214,-86.52233049
2015,3,7,Weekend,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,BLOOMFIELD & SHADELAND,39.15570997,-86.56207993
2015,3,7,Weekend,1800,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,W BEECH LANE,39.20817184,-86.59114837
2015,3,4,Weekday,1600,1-Car,No injury/unknown,OTHER (ENVIRONMENTAL) - EXPLAIN IN NARR,BOTTOM & SR37N,39.35593623,-86.55792236
2015,3,1,Weekend,200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,SR46W,39.19782378,-86.57398881
2015,3,1,Weekend,900,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,W 17TH,39.17896,-86.53472
2015,3,1,Weekend,900,2-Car,No injury/unknown,UNSAFE BACKING,EAST HUNTER,39.162349,-86.518623
2015,3,1,Weekend,1000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,W 3RD,39.164848,-86.57588174
2015,3,7,Weekend,700,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,E DILLMAN & S FOXWOOD,39.0928001,-86.52696708
2015,3,7,Weekend,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR37 & W TAPP,39.13704,-86.572896
2015,3,1,Weekend,800,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,CURRY & SR46W,39.15835953,-86.58256264
2015,3,1,Weekend,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,2ND & PATTERSON,39.16074984,-86.54850997
2015,3,1,Weekend,1200,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,E 10TH & N LINCOLN,39.171712,-86.530992
2015,3,1,Weekend,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,TENTH & UNION,0,0
2015,3,1,Weekend,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,EAST 3RD & SOUTH BALLANTINE,39.16427024,-86.51912972
2015,3,1,Weekend,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BURMA & SR37N,39.32229413,-86.51171127
2015,3,7,Weekend,2200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,E STATE 45 & N BRUMMETTS CREEK,39.230544,-86.42
2015,3,1,Weekend,300,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,NORWAY & SMITH,0,0
2015,3,6,Weekday,600,2-Car,No injury/unknown,LEFT OF CENTER,GRIFFITH & WOODYARD,0,0
2015,3,2,Weekday,700,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,S LEONARD SPRINGS & W LEONARD SPRINGS,39.126976,-86.582464
2015,3,2,Weekday,800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,DUNCAN & SR45W,39.13504,-86.596192
2015,3,2,Weekday,1100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ROCKPORT & TAPP,39.136448,-86.548704
2015,3,2,Weekday,2300,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,E 3RD & SO KINGSTON,39.16424,-86.492944
2015,3,2,Weekday,1300,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,W MAIN STREET,39.238336,-86.629328
2015,3,2,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S & TAPP,39.13704,-86.572896
2015,3,2,Weekday,1800,2-Car,No injury/unknown,UNSAFE BACKING,W 17TH,39.17896,-86.53472
2015,3,2,Weekday,2200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,7TH & WALNUT,39.16864,-86.533568
2015,3,3,Weekday,1100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,W 3RD & WESTPLEX,39.16440971,-86.55389986
2015,3,3,Weekday,1100,2-Car,No injury/unknown,IMPROPER LANE USAGE,3RD & WALNUT,39.16464,-86.5336
2015,3,3,Weekday,1700,2-Car,No injury/unknown,UNSAFE BACKING,N FEE,39.17281455,-86.51879273
2015,3,3,Weekday,1800,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,DUNN & SECOND,39.16144,-86.528288
2015,3,3,Weekday,1900,2-Car,No injury/unknown,UNSAFE BACKING,SR45W,39.125312,-86.610496
2015,3,3,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,3RD & LIBERTY,39.1646097,-86.57912351
2015,3,3,Weekday,1500,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,CHAFFIN CHAPEL & SR46W,39.25960159,-86.64377545
2015,3,4,Weekday,800,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,ACUFF & SR37N,39.41962367,-86.55677032
2015,3,3,Weekday,700,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,N BRYANTS CREEK & SR37N,39.32945497,-86.51541754
2015,3,6,Weekday,1300,1-Car,No injury/unknown,TIRE FAILURE OR DEFECTIVE,CURRY & VERNAL,39.17915985,-86.58308029
2015,3,4,Weekday,2000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,BLOOMFIELD & LAKE CREST,39.15543973,-86.5624997
2015,3,3,Weekday,1200,2-Car,No injury/unknown,UNSAFE BACKING,E 7TH,39.16858267,-86.52091725
2015,3,4,Weekday,1400,Bus,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 10TH & FEE,39.171584,-86.518688
2015,3,4,Weekday,1600,2-Car,No injury/unknown,IMPROPER TURNING,3RD & INDIANA,39.164448,-86.5268
2015,3,4,Weekday,1600,3+ Cars,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,14TH & COLLEGE,39.175984,-86.534736
2015,3,6,Weekend,2200,1-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,WEST GORDON,39.12557983,-86.57916259
2015,3,5,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,PETE ELLIS & THIRD,0,0
2015,3,5,Weekday,1300,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,GRANT & SECOND,39.16144,-86.52976
2015,3,5,Weekday,1800,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,17TH & FEE,39.178928,-86.518992
2015,3,1,Weekend,1600,2-Car,No injury/unknown,IMPROPER LANE USAGE,E 3RD,39.16423861,-86.49522852
2015,3,5,Weekday,1800,2-Car,No injury/unknown,IMPROPER LANE USAGE,E 3RD & HIGHLAND,39.16427367,-86.51771488
2015,3,4,Weekday,2200,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,FULLERTON & SR37S,39.12431712,-86.57199314
2015,3,5,Weekday,2300,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E EASTGATE,39.170086,-86.50234
2015,3,3,Weekday,700,2-Car,No injury/unknown,LEFT OF CENTER,LOST MANS & TRUESDEL,39.22317021,-86.59190592
2015,3,6,Weekday,800,2-Car,No injury/unknown,IMPROPER LANE USAGE,UNION,39.166848,-86.509296
2015,3,4,Weekday,1700,1-Car,No injury/unknown,UNSAFE BACKING,NORTH JORDAN,39.166912,-86.516224
2015,3,6,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,RANGE & SR46S,39.17522812,-86.49550628
2015,3,6,Weekday,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,10TH & SR4546N,39.176848,-86.478192
2015,3,6,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,KIRKWOOD & MADISON,39.166656,-86.537296
2015,3,7,Weekend,1000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,WEST 11TH,39.17344,-86.52354547
2015,3,7,Weekend,800,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,N HEADLEY & TREADWELL,39.19008,-86.514288
2015,3,7,Weekend,1100,1-Car,No injury/unknown,IMPROPER TURNING,EAST 3RD,39.16422196,-86.50215134
2015,3,7,Weekend,1600,2-Car,No injury/unknown,IMPROPER TURNING,DELTA ZETA PARKING LOT EXIT & NORTH JORDAN,39.182448,-86.512496
2015,3,7,Weekend,1300,2-Car,No injury/unknown,UNSAFE BACKING,E 10TH,39.17638171,-86.47901486
2015,3,7,Weekend,1900,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,E 7TH & WOODLAWN,39.16864,-86.523392
2015,3,5,Weekday,1300,2-Car,No injury/unknown,IMPROPER TURNING,WEST VERNAL,39.17750168,-86.58057403
2015,3,6,Weekend,2000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S & TAPP,39.13566671,-86.572896
2015,3,1,Weekend,1600,3+ Cars,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LINCOLN & WYLIE,39.15834993,-86.53129018
2015,3,2,Weekday,800,Bus,No injury/unknown,UNSAFE BACKING,GRAHAM & S ROCKPORT,39.140144,-86.54496
2015,3,7,Weekend,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR45W,39.125312,-86.610496
2015,3,2,Weekday,800,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,3RD & CORY,39.16447761,-86.56014195
2015,3,2,Weekday,800,2-Car,No injury/unknown,UNSAFE BACKING,17TH & IU MEMORIAL STADIUM GATE 6,0,0
2015,3,2,Weekday,300,2-Car,No injury/unknown,UNSAFE BACKING,W NORTHLANE,39.1826541,-86.53809428
2015,3,2,Weekday,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,WALNUT & WALNUT PARK ACCESS,39.107344,-86.5264
2015,3,2,Weekday,1500,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,E 10TH & SR4546S,39.176848,-86.478192
2015,3,2,Weekday,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,2ND & SR46W,39.232064,-86.622176
2015,3,2,Weekday,1700,Bus,No injury/unknown,UNSAFE BACKING,LIVE OAK & STERLING,39.11382996,-86.48140981
2015,3,2,Weekday,300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,N FOX HOLLOW & SR37N,39.28909855,-86.51842001
2015,3,2,Weekday,2200,2-Car,Incapacitating,IMPROPER TURNING,LAMPKINS RIDGE & SR446E,39.41460647,-86.47139351
2015,3,3,Weekday,600,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR37 & ZIKES,39.04670943,-86.53586743
2015,3,2,Weekday,1600,1-Car,No injury/unknown,UNSAFE BACKING,2931 E 10TH (DOCK) & RANGE,39.17148598,-86.49535006
2015,3,3,Weekday,1000,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR45W,39.125312,-86.610496
2015,3,2,Weekday,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR45W & STANFORD,39.08949755,-86.66685515
2015,3,2,Weekday,900,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,ACUFF & SR37N,39.20824,-86.554704
2015,3,3,Weekday,900,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,W 3RD,39.164752,-86.573104
2015,3,2,Weekday,1600,2-Car,No injury/unknown,IMPROPER TURNING,AIRPORT & ENDWRIGHT,0,0
2015,3,3,Weekday,1400,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,RHORER & WALNUT,39.12144,-86.526496
2015,3,3,Weekday,1000,2-Car,No injury/unknown,,GRANT & SIXTH,0,0
2015,3,3,Weekday,1300,Cyclist,No injury/unknown,UNSAFE LANE MOVEMENT,GATES & JACOB,39.16562006,-86.57599993
2015,3,3,Weekday,1000,2-Car,No injury/unknown,,ATWATER & BALLANTINE,39.17364398,-86.51912972
2015,3,3,Weekday,1700,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,RANGE & SR46S,39.171504,-86.495312
2015,3,3,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,3RD & KINGSTON,39.16424,-86.492944
2015,3,3,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,KINSER,39.186544,-86.537888
2015,3,3,Weekday,1700,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,N LOWER BIRDIE GALYAN & SR46E,39.17547989,-86.41352081
2015,3,3,Weekday,2000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,EAST THIRD & GRANT,39.16464,-86.529728
2015,3,3,Weekday,1500,Pedestrian,Incapacitating,UNSAFE BACKING,W SR 46,39.2512,-86.652504
2015,3,3,Weekday,2000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S OLD STATE ROAD 37 & SR37S,39.085632,-86.542304
2015,3,3,Weekday,1700,Moped/Motorcycle,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,TECUMSEH & THOMAS,39.222848,-86.63048
2015,4,4,Weekday,0,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,E STRATUM,39.15718451,-86.49233847
2015,3,3,Weekday,1000,2-Car,Incapacitating,IMPROPER PASSING,ROGERS & WATSON,39.13704243,-86.5381751
2015,4,4,Weekday,600,1-Car,No injury/unknown,DRIVER ASLEEP OR FATIGUED,BRYANTS CREEK & SR37,39.33556319,-86.51152924
2015,4,4,Weekday,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,7TH & ROGERS,39.168704,-86.538576
2015,4,4,Weekday,700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,2700 BLK S WALNUT & WINSLOW,39.13566829,-86.52833531
2015,4,4,Weekday,1000,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,BURKS & S WALNUT,39.11610549,-86.53136998
2015,4,4,Weekday,1100,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,MEADOWCREEK & SARE,39.21934722,-86.49999015
2015,4,4,Weekday,1000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,GRIMES & HENDERSON,39.1533,-86.52696982
2015,3,3,Weekday,2100,2-Car,Incapacitating,LEFT OF CENTER,SR37 & VICTOR,39.10328611,-86.54911173
2015,4,4,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,COUNTRY CLUB & MILTON,39.13615095,-86.53988873
2015,4,4,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,KIRKWOOD & MAPLE,39.16672,-86.542096
2015,4,4,Weekday,1500,1-Car,No injury/unknown,UNSAFE BACKING,NORTH MONROE,39.17212343,-86.547104
2015,4,4,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,N CRESTWOOD & N UNION VALLEY,39.217648,-86.5928
2015,4,4,Weekday,1900,2-Car,No injury/unknown,UNSAFE BACKING,NORTH FEE,39.17524114,-86.51896409
2015,4,4,Weekday,1700,2-Car,No injury/unknown,UNSAFE BACKING,N WALNUT,39.232544,-86.540704
2015,4,4,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,KINSER & STATE RD 45 46 BYPASS,39.186544,-86.537888
2015,4,4,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 12TH & N LINCOLN,39.174416,-86.530992
2015,4,4,Weekday,1700,2-Car,No injury/unknown,IMPROPER PASSING,CEDAR CHASE & W RED ROCK,39.131712,-86.58536
2015,3,3,Weekday,1600,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,EAST 10TH,39.17164591,-86.50199444
2015,4,5,Weekday,1300,2-Car,No injury/unknown,IMPROPER LANE USAGE,3RD & FACULTY,39.164352,-86.521088
2015,4,5,Weekday,2000,2-Car,No injury/unknown,UNSAFE BACKING,SR45 & SR46,39.20824814,-86.58039093
2015,4,5,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,N HARTSTRAIT & W VERNAL,39.186752,-86.611504
2015,4,5,Weekday,2000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37N & W 3RD,39.164752,-86.573104
2015,4,6,Weekday,100,1-Car,Incapacitating,RAN OFF ROAD RIGHT,DUVALL & KOONTZ,39.08611455,-86.619792
2015,4,6,Weekday,1000,2-Car,No injury/unknown,UNSAFE BACKING,W 3RD,39.164848,-86.581504
2015,4,6,Weekday,1200,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,ATWATER & HAWTHORNE,39.16309007,-86.52020998
2015,4,5,Weekday,900,Bus,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,3RD & COLLEGE,39.16464,-86.534816
2015,4,5,Weekday,1600,2-Car,No injury/unknown,IMPROPER LANE USAGE,SR45W,39.125312,-86.610496
2015,4,6,Weekday,800,3+ Cars,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR37,39.071056,-86.5356
2015,4,6,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,COLLEGE MALL & EASTLAND,0,0
2015,4,5,Weekday,2000,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,N WALNUT & W 7TH,39.16864,-86.533568
2015,3,7,Weekend,1500,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,FRITZ & N WALNUT,39.191248,-86.532896
2015,4,6,Weekday,1600,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,N DUNN & SR37N,39.18363953,-86.52835617
2015,4,6,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,N WILLIS & W 17TH,39.179104,-86.544016
2015,4,6,Weekend,2100,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,N ROGERS & W 11TH,39.173184,-86.538528
2015,4,6,Weekday,900,Pedestrian,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,WEST ALLEN,39.156128,-86.560912
2015,4,7,Weekend,1000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,HICKORY LEAF & SR45W,39.14499486,-86.57788929
2015,4,7,Weekend,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,N ROGERS & W 6TH,39.16768,-86.538592
2015,4,7,Weekend,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LIBERTY & W 3RD,39.13288687,-86.57913006
2015,4,7,Weekend,1800,1-Car,No injury/unknown,UNSAFE SPEED,1ST & WALKER,39.15946975,-86.5460202
2015,4,7,Weekend,1900,3+ Cars,Incapacitating,FOLLOWING TOO CLOSELY,DUNN & SR46E,39.186352,-86.528496
2015,4,5,Weekday,2000,2-Car,No injury/unknown,ROADWAY SURFACE CONDITION,EAST THIRD STREET & HAWTHORNE,39.17482447,-86.52008995
2015,4,7,Weekend,1400,2-Car,No injury/unknown,UNSAFE BACKING,CANTERBURRY,39.19635013,-86.55580222
2015,4,1,Weekend,1000,3+ Cars,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,10 & SR46S,38.826425,-86.789182
2015,4,1,Weekend,1600,2-Car,No injury/unknown,UNSAFE BACKING,E 10TH,39.171648,-86.5027701
2015,4,7,Weekend,1800,2-Car,No injury/unknown,IMPROPER TURNING,2ND & WALKER,39.161648,-86.546128
2015,4,1,Weekday,1900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 9TH & N INDIANA,39.170544,-86.526992
2015,4,2,Weekday,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ATWATER & HIGH,39.16308001,-86.50846995
2015,4,2,Weekday,1600,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,SOUTH CLARIZZ,39.15263367,-86.49272918
2015,4,2,Weekday,1700,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,10TH & SR46E,39.21399732,-86.53102874
2015,4,7,Weekend,1500,2-Car,Non-incapacitating,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,N RICHARDSON & SR45E,39.23984,-86.387696
2015,4,1,Weekend,1600,2-Car,No injury/unknown,LEFT OF CENTER,MAPLE GROVE & STANTON,39.30312795,-86.56154014
2015,4,1,Weekday,2100,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SOUTH SHORE & TUNNEL,39.25155829,-86.41900164
2015,4,7,Weekend,2000,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR37S,39.12660505,-86.5726527
2015,4,3,Weekday,700,2-Car,No injury/unknown,UNSAFE BACKING,E 3RD,39.16424,-86.5173551
2015,4,3,Weekday,800,2-Car,No injury/unknown,UNSAFE BACKING,E HOLLYWOOD & E POST,39.169648,-86.4828
2015,4,3,Weekday,800,2-Car,No injury/unknown,UNSAFE BACKING,EAST 10TH,39.17157943,-86.51826514
2015,4,2,Weekday,1400,2-Car,Non-incapacitating,UNSAFE SPEED,SR45 & W ELWREN,39.107648,-86.643696
